{'loss': 2.0623, 'learning_rate': 9.999999999999999e-05, 'epoch': 0.02}
{'loss': 0.008, 'learning_rate': 0.00027491112062347515, 'epoch': 0.97}
{'loss': 0.0075, 'learning_rate': 0.0002738866088784734, 'epoch': 0.99}
{'loss': 0.0095, 'learning_rate': 0.00027284358517122196, 'epoch': 1.0}
{'loss': 0.0491, 'learning_rate': 0.00027178220535727023, 'epoch': 1.02}
{'loss': 0.0353, 'learning_rate': 0.0002707026280350594, 'epoch': 1.04}
{'loss': 0.0055, 'learning_rate': 0.00026960501452222345, 'epoch': 1.06}
{'loss': 0.0166, 'learning_rate': 0.0002684895288314843, 'epoch': 1.08}
{'loss': 0.0071, 'learning_rate': 0.00026735633764614347, 'epoch': 1.1}
{'loss': 0.0104, 'learning_rate': 0.00026620561029517555, 'epoch': 1.12}
{'loss': 0.0099, 'learning_rate': 0.0002650375187279259, 'epoch': 1.14}
{'loss': 0.0222, 'learning_rate': 0.0002638522374884164, 'epoch': 1.16}
{'loss': 0.0171, 'learning_rate': 0.00026264994368926464, 'epoch': 1.18}
{'loss': 0.0112, 'learning_rate': 0.0002614308169852179, 'epoch': 1.19}
{'loss': 0.0022, 'learning_rate': 0.0002601950395463084, 'epoch': 1.21}
{'loss': 0.0018, 'learning_rate': 0.00025894279603063205, 'epoch': 1.23}
{'loss': 0.0241, 'learning_rate': 0.0002576742735567554, 'epoch': 1.25}
{'loss': 0.0055, 'learning_rate': 0.0002563896616757558, 'epoch': 1.27}
{'loss': 0.0182, 'learning_rate': 0.00025508915234289645, 'epoch': 1.29}
{'loss': 0.0097, 'learning_rate': 0.00025377293988894405, 'epoch': 1.31}
{'loss': 0.0034, 'learning_rate': 0.00025244122099113013, 'epoch': 1.33}
{'loss': 0.0108, 'learning_rate': 0.0002510941946437625, 'epoch': 1.35}
{'loss': 0.0375, 'learning_rate': 0.0002497320621284897, 'epoch': 1.36}
{'loss': 0.0043, 'learning_rate': 0.0002483550269842248, 'epoch': 1.38}
{'loss': 0.0055, 'learning_rate': 0.00024696329497673087, 'epoch': 1.4}
{'loss': 0.0033, 'learning_rate': 0.00024555707406787405, 'epoch': 1.42}
{'loss': 0.0015, 'learning_rate': 0.00024413657438454884, 'epoch': 1.44}
{'loss': 0.0725, 'learning_rate': 0.00024270200818727908, 'epoch': 1.46}
{'loss': 0.0428, 'learning_rate': 0.00024125358983850104, 'epoch': 1.48}
{'loss': 0.0076, 'learning_rate': 0.00023979153577053167, 'epoch': 1.5}
{'loss': 0.02, 'learning_rate': 0.00023831606445322778, 'epoch': 1.52}
{'loss': 0.002, 'learning_rate': 0.00023682739636134107, 'epoch': 1.54}
{'loss': 0.0075, 'learning_rate': 0.0002353257539415731, 'epoch': 1.55}
{'loss': 0.0034, 'learning_rate': 0.00023381136157933603, 'epoch': 1.57}
{'loss': 0.022, 'learning_rate': 0.0002322844455652233, 'epoch': 1.59}
{'loss': 0.0109, 'learning_rate': 0.0002307452340611958, 'epoch': 1.61}
{'loss': 0.0067, 'learning_rate': 0.0002291939570664884, 'epoch': 1.63}
{'loss': 0.0017, 'learning_rate': 0.00022763084638324202, 'epoch': 1.65}
{'loss': 0.0006, 'learning_rate': 0.0002260561355818661, 'epoch': 1.67}
{'loss': 0.0038, 'learning_rate': 0.000224470059966137, 'epoch': 1.69}
{'loss': 0.0023, 'learning_rate': 0.0002228728565380373, 'epoch': 1.71}
{'loss': 0.0013, 'learning_rate': 0.0002212647639623415, 'epoch': 1.73}
{'loss': 0.0075, 'learning_rate': 0.000219646022530953, 'epoch': 1.74}
{'loss': 0.0271, 'learning_rate': 0.00021801687412699818, 'epoch': 1.76}
{'loss': 0.0035, 'learning_rate': 0.0002163775621886825, 'epoch': 1.78}
{'loss': 0.0084, 'learning_rate': 0.00021472833167291458, 'epoch': 1.8}
{'loss': 0.0008, 'learning_rate': 0.00021306942901870273, 'epoch': 1.82}
{'loss': 0.0004, 'learning_rate': 0.0002114011021103308, 'epoch': 1.84}
{'loss': 0.001, 'learning_rate': 0.00020972360024031734, 'epoch': 1.86}
{'loss': 0.003, 'learning_rate': 0.00020803717407216486, 'epoch': 1.88}
{'loss': 0.0083, 'learning_rate': 0.0002063420756029039, 'epoch': 1.9}
{'loss': 0.0717, 'learning_rate': 0.00020463855812543797, 'epoch': 1.91}
{'loss': 0.0704, 'learning_rate': 0.00020292687619069492, 'epoch': 1.93}
{'loss': 0.0005, 'learning_rate': 0.0002012072855695902, 'epoch': 1.95}
{'loss': 0.0056, 'learning_rate': 0.0001994800432148077, 'epoch': 1.97}
{'loss': 0.0239, 'learning_rate': 0.00019774540722240452, 'epoch': 1.99}
{'loss': 0.0143, 'learning_rate': 0.0001960036367932442, 'epoch': 2.01}
{'loss': 0.0006, 'learning_rate': 0.0001942549921942654, 'epoch': 2.03}
{'loss': 0.0131, 'learning_rate': 0.00019249973471959105, 'epoch': 2.05}
{'loss': 0.0038, 'learning_rate': 0.00019073812665148393, 'epoch': 2.07}
{'loss': 0.0009, 'learning_rate': 0.00018897043122115476, 'epoch': 2.09}
{'loss': 0.0005, 'learning_rate': 0.00018719691256942868, 'epoch': 2.1}
{'loss': 0.0005, 'learning_rate': 0.00018541783570727511, 'epoch': 2.12}
